2023/05/23
Julia is now 1.9.0
previous version was 1.7.2
2023/11/29
gurobi is now 11.0.0
previous version was 10.0.2
solving instance transportation 15 1 sinabc3
presolving:
(round 1, fast)       225 del vars, 225 del conss, 0 add conss, 225 chg bounds, 0 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
   (0.0s) symmetry computation started: requiring (bin +, int +, cont +), (fixed: bin -, int -, cont -)
   (0.0s) no symmetry present
presolving (2 rounds: 2 fast, 1 medium, 1 exhaustive):
 225 deleted vars, 225 deleted constraints, 0 added constraints, 225 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 0 implications, 0 cliques
presolved problem has 450 variables (0 bin, 0 int, 0 impl, 450 cont) and 255 constraints
     30 constraints of type <linear>
    225 constraints of type <nonlinear>
Presolving Time: 0.03

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  951s| 26500 | 26497 |  2965k| 111.8 |   393M |  53 |1125 | 255 |1252 | 878k|  8 |   0 |   0 | 3.754711e+01 | 9.911738e+01 | 163.98%| unknown
  955s| 26600 | 26597 |  2979k| 111.9 |   396M |  53 |1125 | 255 |1107 | 882k|  7 |   0 |   0 | 3.754711e+01 | 9.911738e+01 | 163.98%| unknown
  959s| 26700 | 26697 |  2991k| 111.9 |   397M |  53 |1125 | 255 |1270 | 886k|  6 |   0 |   0 | 3.755025e+01 | 9.911738e+01 | 163.96%| unknown
  962s| 26800 | 26797 |  3003k| 112.0 |   399M |  53 |1125 | 255 |1283 | 890k| 11 |   0 |   0 | 3.755303e+01 | 9.911738e+01 | 163.94%| unknown
 1037s| 26900 | 26897 |  3016k| 112.0 |   401M |  53 |1125 | 255 |1273 | 893k| 10 |   0 |   0 | 3.755341e+01 | 9.911738e+01 | 163.94%| unknown
 1044s| 27000 | 26997 |  3029k| 112.1 |   401M |  54 |1125 | 255 |1094 | 897k|  5 |   0 |   0 | 3.755341e+01 | 9.911738e+01 | 163.94%| unknown
 1050s| 27100 | 27097 |  3042k| 112.2 |   402M |  54 |1125 | 255 |1195 | 901k|  8 |   0 |   0 | 3.755341e+01 | 9.911738e+01 | 163.94%| unknown
 1054s| 27200 | 27197 |  3055k| 112.2 |   404M |  54 |1125 | 255 |1202 | 905k|  5 |   0 |   0 | 3.755341e+01 | 9.911738e+01 | 163.94%| unknown
 1057s| 27300 | 27297 |  3069k| 112.3 |   406M |  54 |1125 | 255 |1203 | 909k|  1 |   0 |   0 | 3.755341e+01 | 9.911738e+01 | 163.94%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 1061s| 27400 | 27397 |  3083k| 112.4 |   409M |  54 |1125 | 255 |1243 | 913k|  5 |   0 |   0 | 3.755341e+01 | 9.911738e+01 | 163.94%| unknown
 1065s| 27500 | 27497 |  3096k| 112.5 |   409M |  54 |1125 | 255 |1178 | 917k|  7 |   0 |   0 | 3.755341e+01 | 9.911738e+01 | 163.94%| unknown
 1068s| 27600 | 27597 |  3108k| 112.5 |   412M |  54 |1125 | 255 |1181 | 920k|  6 |   0 |   0 | 3.755341e+01 | 9.911738e+01 | 163.94%| unknown
 1072s| 27700 | 27697 |  3119k| 112.5 |   413M |  54 |1125 | 255 |1235 | 923k|  8 |   0 |   0 | 3.755341e+01 | 9.911738e+01 | 163.94%| unknown
 1075s| 27800 | 27797 |  3130k| 112.5 |   414M |  54 |1125 | 255 |1188 | 926k|  4 |   0 |   0 | 3.755341e+01 | 9.911738e+01 | 163.94%| unknown
 1079s| 27900 | 27897 |  3143k| 112.6 |   415M |  54 |1125 | 255 |1283 | 930k|  5 |   0 |   0 | 3.758022e+01 | 9.911738e+01 | 163.75%| unknown
 1086s| 28000 | 27997 |  3155k| 112.6 |   416M |  54 |1125 | 255 |1376 | 933k| 10 |   0 |   0 | 3.758569e+01 | 9.911738e+01 | 163.71%| unknown
 1089s| 28100 | 28097 |  3167k| 112.6 |   419M |  54 |1125 | 255 |1147 | 937k|  6 |   0 |   0 | 3.761174e+01 | 9.911738e+01 | 163.53%| unknown
 1091s| 28200 | 28197 |  3180k| 112.7 |   419M |  54 |1125 | 255 |1194 | 941k| 10 |   0 |   0 | 3.761174e+01 | 9.911738e+01 | 163.53%| unknown
 1094s| 28300 | 28297 |  3190k| 112.6 |   421M |  54 |1125 | 255 |1188 | 944k|  7 |   0 |   0 | 3.761174e+01 | 9.911738e+01 | 163.53%| unknown
 1096s| 28400 | 28397 |  3204k| 112.7 |   421M |  54 |1125 | 255 |1302 | 948k|  1 |   0 |   0 | 3.770544e+01 | 9.911738e+01 | 162.87%| unknown
 1099s| 28500 | 28497 |  3215k| 112.7 |   422M |  54 |1125 | 255 |1245 | 951k| 10 |   0 |   0 | 3.770544e+01 | 9.911738e+01 | 162.87%| unknown
 1101s| 28600 | 28597 |  3226k| 112.7 |   424M |  54 |1125 | 255 |1151 | 955k|  1 |   0 |   0 | 3.770544e+01 | 9.911738e+01 | 162.87%| unknown
 1105s| 28700 | 28697 |  3239k| 112.8 |   425M |  54 |1125 | 255 |1229 | 958k|  7 |   0 |   0 | 3.771234e+01 | 9.911738e+01 | 162.82%| unknown
 1108s| 28800 | 28797 |  3251k| 112.8 |   426M |  54 |1125 | 255 |1360 | 962k|  6 |   0 |   0 | 3.771234e+01 | 9.911738e+01 | 162.82%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 1112s| 28900 | 28897 |  3264k| 112.9 |   427M |  54 |1125 | 255 |1226 | 966k|  6 |   0 |   0 | 3.771234e+01 | 9.911738e+01 | 162.82%| unknown
 1116s| 29000 | 28997 |  3276k| 112.9 |   428M |  54 |1125 | 255 |1267 | 970k|  9 |   0 |   0 | 3.775352e+01 | 9.911738e+01 | 162.54%| unknown
 1129s| 29100 | 29097 |  3287k| 112.9 |   428M |  54 |1125 | 255 |1236 | 973k|  8 |   0 |   0 | 3.775352e+01 | 9.911738e+01 | 162.54%| unknown
 1132s| 29200 | 29197 |  3298k| 112.9 |   430M |  54 |1125 | 255 |1296 | 977k|  8 |   0 |   0 | 3.776469e+01 | 9.911738e+01 | 162.46%| unknown
 1134s| 29300 | 29297 |  3310k| 112.9 |   431M |  54 |1125 | 255 |1252 | 980k|  6 |   0 |   0 | 3.778338e+01 | 9.911738e+01 | 162.33%| unknown
 1137s| 29400 | 29397 |  3323k| 112.9 |   433M |  54 |1125 | 255 |1169 | 983k|  7 |   0 |   0 | 3.782729e+01 | 9.911738e+01 | 162.03%| unknown
 1139s| 29500 | 29497 |  3335k| 113.0 |   435M |  54 |1125 | 255 |1173 | 987k|  8 |   0 |   0 | 3.787737e+01 | 9.911738e+01 | 161.68%| unknown
 1141s| 29600 | 29597 |  3348k| 113.0 |   438M |  54 |1125 | 255 |1286 | 991k|  4 |   0 |   0 | 3.793005e+01 | 9.911738e+01 | 161.32%| unknown
 1144s| 29700 | 29697 |  3359k| 113.0 |   439M |  54 |1125 | 255 |1083 | 994k|  7 |   0 |   0 | 3.793005e+01 | 9.911738e+01 | 161.32%| unknown
 1146s| 29800 | 29797 |  3370k| 113.0 |   442M |  54 |1125 | 255 |1309 | 997k|  4 |   0 |   0 | 3.793005e+01 | 9.911738e+01 | 161.32%| unknown
 1148s| 29900 | 29897 |  3382k| 113.0 |   442M |  54 |1125 | 255 |1297 |1000k|  7 |   0 |   0 | 3.793005e+01 | 9.911738e+01 | 161.32%| unknown
 1151s| 30000 | 29997 |  3394k| 113.1 |   445M |  54 |1125 | 255 |1083 |1004k|  9 |   0 |   0 | 3.793516e+01 | 9.911738e+01 | 161.28%| unknown
 1160s| 30100 | 30097 |  3407k| 113.1 |   446M |  54 |1125 | 255 |1215 |1008k|  9 |   0 |   0 | 3.793516e+01 | 9.911738e+01 | 161.28%| unknown
 1163s| 30200 | 30197 |  3420k| 113.1 |   447M |  54 |1125 | 255 |1233 |1011k|  6 |   0 |   0 | 3.793516e+01 | 9.911738e+01 | 161.28%| unknown
 1167s| 30300 | 30297 |  3432k| 113.2 |   448M |  54 |1125 | 255 |1271 |1015k|  1 |   0 |   0 | 3.793663e+01 | 9.911738e+01 | 161.27%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 1170s| 30400 | 30397 |  3444k| 113.2 |   449M |  54 |1125 | 255 |1294 |1019k|  7 |   0 |   0 | 3.793663e+01 | 9.911738e+01 | 161.27%| unknown
 1174s| 30500 | 30497 |  3456k| 113.2 |   450M |  54 |1125 | 255 |1127 |1022k|  9 |   0 |   0 | 3.793689e+01 | 9.911738e+01 | 161.27%| unknown
 1177s| 30600 | 30597 |  3467k| 113.2 |   451M |  54 |1125 | 255 |1100 |1026k| 11 |   0 |   0 | 3.796281e+01 | 9.911738e+01 | 161.09%| unknown
 1181s| 30700 | 30697 |  3479k| 113.2 |   453M |  54 |1125 | 255 |1177 |1029k|  9 |   0 |   0 | 3.796281e+01 | 9.911738e+01 | 161.09%| unknown
 1184s| 30800 | 30797 |  3491k| 113.3 |   454M |  54 |1125 | 255 |1109 |1032k| 10 |   0 |   0 | 3.796281e+01 | 9.911738e+01 | 161.09%| unknown
 1187s| 30900 | 30897 |  3501k| 113.2 |   456M |  54 |1125 | 255 |1117 |1036k|  7 |   0 |   0 | 3.796281e+01 | 9.911738e+01 | 161.09%| unknown
 1194s| 31000 | 30997 |  3516k| 113.3 |   458M |  54 |1125 | 255 |1284 |1040k|  9 |   0 |   0 | 3.796281e+01 | 9.911738e+01 | 161.09%| unknown
 1197s| 31100 | 31097 |  3529k| 113.4 |   460M |  54 |1125 | 255 |1227 |1043k| 10 |   0 |   0 | 3.796281e+01 | 9.911738e+01 | 161.09%| unknown
 1201s| 31200 | 31197 |  3541k| 113.4 |   461M |  54 |1125 | 255 |1172 |1047k|  6 |   0 |   0 | 3.796281e+01 | 9.911738e+01 | 161.09%| unknown
 1204s| 31300 | 31297 |  3552k| 113.4 |   463M |  54 |1125 | 255 |1261 |1050k| 10 |   0 |   0 | 3.796281e+01 | 9.911738e+01 | 161.09%| unknown
 1207s| 31400 | 31397 |  3561k| 113.3 |   464M |  54 |1125 | 255 |1208 |1053k|  9 |   0 |   0 | 3.796281e+01 | 9.911738e+01 | 161.09%| unknown
 1210s| 31500 | 31497 |  3571k| 113.3 |   465M |  54 |1125 | 255 |1257 |1056k|  4 |   0 |   0 | 3.797060e+01 | 9.911738e+01 | 161.04%| unknown
 1213s| 31600 | 31597 |  3582k| 113.3 |   466M |  54 |1125 | 255 |1171 |1059k|  8 |   0 |   0 | 3.797809e+01 | 9.911738e+01 | 160.99%| unknown
 1217s| 31700 | 31697 |  3593k| 113.3 |   467M |  54 |1125 | 255 |1247 |1063k|  5 |   0 |   0 | 3.797809e+01 | 9.911738e+01 | 160.99%| unknown
 1220s| 31800 | 31797 |  3604k| 113.3 |   470M |  54 |1125 | 255 |1208 |1066k|  7 |   0 |   0 | 3.800458e+01 | 9.911738e+01 | 160.80%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 1227s| 31900 | 31897 |  3617k| 113.3 |   471M |  54 |1125 | 255 |1063 |1070k|  5 |   0 |   0 | 3.801549e+01 | 9.911738e+01 | 160.73%| unknown
 1229s| 32000 | 31997 |  3627k| 113.3 |   472M |  54 |1125 | 255 |1173 |1073k|  5 |   0 |   0 | 3.801549e+01 | 9.911738e+01 | 160.73%| unknown
 1232s| 32100 | 32097 |  3637k| 113.2 |   473M |  54 |1125 | 255 |1276 |1076k|  1 |   0 |   0 | 3.801636e+01 | 9.911738e+01 | 160.72%| unknown
 1235s| 32200 | 32197 |  3649k| 113.2 |   474M |  54 |1125 | 255 |1158 |1079k|  9 |   0 |   0 | 3.801799e+01 | 9.911738e+01 | 160.71%| unknown
 1238s| 32300 | 32297 |  3662k| 113.3 |   475M |  54 |1125 | 255 |1157 |1083k|  7 |   0 |   0 | 3.801799e+01 | 9.911738e+01 | 160.71%| unknown
 1242s| 32400 | 32397 |  3674k| 113.3 |   478M |  54 |1125 | 255 |1285 |1087k|  9 |   0 |   0 | 3.806078e+01 | 9.911738e+01 | 160.42%| unknown
 1245s| 32500 | 32497 |  3685k| 113.3 |   479M |  54 |1125 | 255 |1303 |1090k|  1 |   0 |   0 | 3.806078e+01 | 9.911738e+01 | 160.42%| unknown
 1248s| 32600 | 32597 |  3696k| 113.3 |   480M |  54 |1125 | 255 |1241 |1093k|  8 |   0 |   0 | 3.806078e+01 | 9.911738e+01 | 160.42%| unknown
 1252s| 32700 | 32697 |  3708k| 113.3 |   481M |  54 |1125 | 255 |1218 |1096k|  5 |   0 |   0 | 3.811980e+01 | 9.911738e+01 | 160.02%| unknown
 1255s| 32800 | 32797 |  3721k| 113.4 |   482M |  54 |1125 | 255 |1149 |1100k|  1 |   0 |   0 | 3.813601e+01 | 9.911738e+01 | 159.90%| unknown
 1267s| 32900 | 32897 |  3733k| 113.4 |   485M |  54 |1125 | 255 |1287 |1104k| 11 |   0 |   0 | 3.813601e+01 | 9.911738e+01 | 159.90%| unknown
 1271s| 33000 | 32997 |  3745k| 113.4 |   485M |  54 |1125 | 255 |1289 |1107k|  7 |   0 |   0 | 3.813601e+01 | 9.911738e+01 | 159.90%| unknown
 1274s| 33100 | 33097 |  3756k| 113.4 |   487M |  54 |1125 | 255 |1210 |1110k| 10 |   0 |   0 | 3.813601e+01 | 9.911738e+01 | 159.90%| unknown
 1277s| 33200 | 33197 |  3768k| 113.4 |   487M |  54 |1125 | 255 |1180 |1114k| 10 |   0 |   0 | 3.813601e+01 | 9.911738e+01 | 159.90%| unknown
 1281s| 33300 | 33297 |  3779k| 113.4 |   489M |  54 |1125 | 255 |1241 |1117k|  6 |   0 |   0 | 3.813601e+01 | 9.911738e+01 | 159.90%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 1284s| 33400 | 33397 |  3791k| 113.4 |   490M |  54 |1125 | 255 |1090 |1120k|  8 |   0 |   0 | 3.813601e+01 | 9.911738e+01 | 159.90%| unknown
 1288s| 33500 | 33497 |  3803k| 113.5 |   492M |  54 |1125 | 255 |1188 |1124k|  4 |   0 |   0 | 3.813624e+01 | 9.911738e+01 | 159.90%| unknown
 1293s| 33600 | 33597 |  3815k| 113.5 |   494M |  54 |1125 | 255 |1317 |1127k|  1 |   0 |   0 | 3.813624e+01 | 9.911738e+01 | 159.90%| unknown
 1296s| 33700 | 33697 |  3826k| 113.5 |   494M |  54 |1125 | 255 |1119 |1131k|  3 |   0 |   0 | 3.813624e+01 | 9.911738e+01 | 159.90%| unknown
 1300s| 33800 | 33797 |  3839k| 113.5 |   498M |  54 |1125 | 255 |1219 |1134k|  7 |   0 |   0 | 3.815857e+01 | 9.911738e+01 | 159.75%| unknown
 1302s| 33900 | 33897 |  3851k| 113.5 |   498M |  54 |1125 | 255 |1367 |1137k|  4 |   0 |   0 | 3.815857e+01 | 9.911738e+01 | 159.75%| unknown
 1305s| 34000 | 33997 |  3863k| 113.6 |   500M |  54 |1125 | 255 |1123 |1141k|  1 |   0 |   0 | 3.820388e+01 | 9.911738e+01 | 159.44%| unknown
 1308s| 34100 | 34097 |  3875k| 113.6 |   501M |  54 |1125 | 255 |1250 |1144k|  6 |   0 |   0 | 3.820388e+01 | 9.911738e+01 | 159.44%| unknown
 1311s| 34200 | 34197 |  3886k| 113.6 |   503M |  54 |1125 | 255 |1230 |1148k|  8 |   0 |   0 | 3.820388e+01 | 9.911738e+01 | 159.44%| unknown
 1315s| 34300 | 34297 |  3897k| 113.5 |   503M |  54 |1125 | 255 |1194 |1151k|  5 |   0 |   0 | 3.820388e+01 | 9.911738e+01 | 159.44%| unknown
 1319s| 34400 | 34397 |  3909k| 113.6 |   503M |  54 |1125 | 255 |1300 |1154k|  9 |   0 |   0 | 3.820388e+01 | 9.911738e+01 | 159.44%| unknown
 1323s| 34500 | 34497 |  3921k| 113.6 |   505M |  54 |1125 | 255 |1308 |1158k|  9 |   0 |   0 | 3.820388e+01 | 9.911738e+01 | 159.44%| unknown
 1326s| 34600 | 34597 |  3935k| 113.7 |   507M |  54 |1125 | 255 |1144 |1162k|  5 |   0 |   0 | 3.821773e+01 | 9.911738e+01 | 159.35%| unknown
 1333s| 34700 | 34697 |  3947k| 113.7 |   509M |  54 |1125 | 255 |1332 |1165k|  8 |   0 |   0 | 3.821773e+01 | 9.911738e+01 | 159.35%| unknown
 1336s| 34800 | 34797 |  3958k| 113.7 |   509M |  54 |1125 | 255 |1202 |1168k|  6 |   0 |   0 | 3.821773e+01 | 9.911738e+01 | 159.35%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 1340s| 34900 | 34897 |  3971k| 113.7 |   512M |  54 |1125 | 255 |1065 |1172k|  5 |   0 |   0 | 3.826238e+01 | 9.911738e+01 | 159.05%| unknown
 1342s| 35000 | 34997 |  3981k| 113.7 |   512M |  54 |1125 | 255 |1079 |1175k|  1 |   0 |   0 | 3.826238e+01 | 9.911738e+01 | 159.05%| unknown
 1345s| 35100 | 35097 |  3991k| 113.6 |   514M |  54 |1125 | 255 |1169 |1178k|  7 |   0 |   0 | 3.827880e+01 | 9.911738e+01 | 158.94%| unknown
 1347s| 35200 | 35197 |  4000k| 113.6 |   514M |  54 |1125 | 255 |1255 |1181k|  4 |   0 |   0 | 3.828120e+01 | 9.911738e+01 | 158.92%| unknown
 1350s| 35300 | 35297 |  4011k| 113.6 |   516M |  54 |1125 | 255 |1302 |1184k|  8 |   0 |   0 | 3.828120e+01 | 9.911738e+01 | 158.92%| unknown
 1354s| 35400 | 35397 |  4021k| 113.5 |   518M |  54 |1125 | 255 |1238 |1187k|  7 |   0 |   0 | 3.829049e+01 | 9.911738e+01 | 158.86%| unknown
 1357s| 35500 | 35497 |  4034k| 113.6 |   519M |  54 |1125 | 255 |1254 |1190k|  7 |   0 |   0 | 3.829049e+01 | 9.911738e+01 | 158.86%| unknown
 1361s| 35600 | 35597 |  4045k| 113.6 |   521M |  54 |1125 | 255 |1202 |1194k|  8 |   0 |   0 | 3.829951e+01 | 9.911738e+01 | 158.80%| unknown
 1364s| 35700 | 35697 |  4057k| 113.6 |   522M |  54 |1125 | 255 |1157 |1197k|  4 |   0 |   0 | 3.829951e+01 | 9.911738e+01 | 158.80%| unknown
 1368s| 35800 | 35797 |  4068k| 113.6 |   524M |  54 |1125 | 255 |1326 |1200k|  9 |   0 |   0 | 3.829951e+01 | 9.911738e+01 | 158.80%| unknown
 1371s| 35900 | 35897 |  4080k| 113.6 |   525M |  54 |1125 | 255 |1181 |1204k|  7 |   0 |   0 | 3.829951e+01 | 9.911738e+01 | 158.80%| unknown
 1375s| 36000 | 35997 |  4093k| 113.6 |   526M |  54 |1125 | 255 |1185 |1208k|  5 |   0 |   0 | 3.830482e+01 | 9.911738e+01 | 158.76%| unknown
 1378s| 36100 | 36097 |  4106k| 113.7 |   527M |  54 |1125 | 255 |1085 |1211k|  3 |   0 |   0 | 3.830482e+01 | 9.911738e+01 | 158.76%| unknown
 1382s| 36200 | 36197 |  4119k| 113.7 |   528M |  54 |1125 | 255 |1262 |1215k|  7 |   0 |   0 | 3.830482e+01 | 9.911738e+01 | 158.76%| unknown
 1385s| 36300 | 36297 |  4131k| 113.7 |   530M |  54 |1125 | 255 |1208 |1218k|  8 |   0 |   0 | 3.830908e+01 | 9.911738e+01 | 158.73%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 1389s| 36400 | 36397 |  4142k| 113.7 |   531M |  54 |1125 | 255 |1272 |1222k|  4 |   0 |   0 | 3.830908e+01 | 9.911738e+01 | 158.73%| unknown
 1392s| 36500 | 36497 |  4155k| 113.8 |   532M |  54 |1125 | 255 |1015 |1226k|  1 |   0 |   0 | 3.830908e+01 | 9.911738e+01 | 158.73%| unknown
 1403s| 36600 | 36597 |  4167k| 113.8 |   534M |  54 |1125 | 255 |1277 |1229k|  1 |   0 |   0 | 3.830908e+01 | 9.911738e+01 | 158.73%| unknown
 1406s| 36700 | 36697 |  4180k| 113.8 |   536M |  54 |1125 | 255 |1329 |1233k|  7 |   0 |   0 | 3.833081e+01 | 9.911738e+01 | 158.58%| unknown
 1410s| 36800 | 36797 |  4193k| 113.9 |   537M |  54 |1125 | 255 |1291 |1237k|  7 |   0 |   0 | 3.833081e+01 | 9.911738e+01 | 158.58%| unknown
 1413s| 36900 | 36897 |  4203k| 113.8 |   539M |  54 |1125 | 255 |1242 |1240k| 10 |   0 |   0 | 3.835170e+01 | 9.911738e+01 | 158.44%| unknown
 1417s| 37000 | 36997 |  4214k| 113.8 |   540M |  54 |1125 | 255 |1237 |1243k|  5 |   0 |   0 | 3.835170e+01 | 9.911738e+01 | 158.44%| unknown
 1419s| 37100 | 37097 |  4224k| 113.8 |   543M |  54 |1125 | 255 |1300 |1246k|  8 |   0 |   0 | 3.835356e+01 | 9.911738e+01 | 158.43%| unknown
 1423s| 37200 | 37197 |  4236k| 113.8 |   543M |  54 |1125 | 255 |1304 |1249k|  1 |   0 |   0 | 3.835356e+01 | 9.911738e+01 | 158.43%| unknown
 1426s| 37300 | 37297 |  4245k| 113.8 |   545M |  54 |1125 | 255 |1363 |1252k|  9 |   0 |   0 | 3.835356e+01 | 9.911738e+01 | 158.43%| unknown
 1430s| 37400 | 37397 |  4258k| 113.8 |   548M |  54 |1125 | 255 |1059 |1256k|  9 |   0 |   0 | 3.837581e+01 | 9.911738e+01 | 158.28%| unknown
 1435s| 37500 | 37497 |  4273k| 113.9 |   549M |  54 |1125 | 255 |1135 |1260k|  8 |   0 |   0 | 3.837581e+01 | 9.911738e+01 | 158.28%| unknown
 1438s| 37600 | 37597 |  4282k| 113.8 |   552M |  54 |1125 | 255 |1175 |1263k|  5 |   0 |   0 | 3.839393e+01 | 9.911738e+01 | 158.16%| unknown
 1441s| 37700 | 37697 |  4293k| 113.8 |   553M |  54 |1125 | 255 |1193 |1266k|  6 |   0 |   0 | 3.840676e+01 | 9.911738e+01 | 158.07%| unknown
 1445s| 37800 | 37797 |  4305k| 113.8 |   555M |  54 |1125 | 255 |1179 |1270k|  4 |   0 |   0 | 3.840676e+01 | 9.911738e+01 | 158.07%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 1448s| 37900 | 37897 |  4316k| 113.8 |   555M |  54 |1125 | 255 |1093 |1273k|  1 |   0 |   0 | 3.840676e+01 | 9.911738e+01 | 158.07%| unknown
 1451s| 38000 | 37997 |  4329k| 113.8 |   557M |  54 |1125 | 255 |1227 |1276k|  8 |   0 |   0 | 3.840676e+01 | 9.911738e+01 | 158.07%| unknown
 1454s| 38100 | 38097 |  4341k| 113.9 |   557M |  54 |1125 | 255 |1268 |1280k|  8 |   0 |   0 | 3.840676e+01 | 9.911738e+01 | 158.07%| unknown
 1458s| 38200 | 38197 |  4354k| 113.9 |   558M |  54 |1125 | 255 |1344 |1284k|  7 |   0 |   0 | 3.842594e+01 | 9.911738e+01 | 157.94%| unknown
 1461s| 38300 | 38297 |  4368k| 114.0 |   561M |  54 |1125 | 255 |1129 |1288k|  8 |   0 |   0 | 3.842651e+01 | 9.911738e+01 | 157.94%| unknown
 1464s| 38400 | 38397 |  4380k| 114.0 |   563M |  54 |1125 | 255 |1285 |1291k|  8 |   0 |   0 | 3.842651e+01 | 9.911738e+01 | 157.94%| unknown
 1470s| 38500 | 38497 |  4393k| 114.0 |   563M |  54 |1125 | 255 |1114 |1295k|  7 |   0 |   0 | 3.842651e+01 | 9.911738e+01 | 157.94%| unknown
 1473s| 38600 | 38597 |  4406k| 114.1 |   567M |  54 |1125 | 255 |1148 |1299k|  6 |   0 |   0 | 3.844358e+01 | 9.911738e+01 | 157.83%| unknown
 1477s| 38700 | 38697 |  4419k| 114.1 |   567M |  54 |1125 | 255 |1181 |1303k|  8 |   0 |   0 | 3.847927e+01 | 9.911738e+01 | 157.59%| unknown
 1481s| 38800 | 38797 |  4432k| 114.2 |   569M |  54 |1125 | 255 |1124 |1306k|  6 |   0 |   0 | 3.847927e+01 | 9.911738e+01 | 157.59%| unknown
 1484s| 38900 | 38897 |  4444k| 114.2 |   570M |  54 |1125 | 255 |1312 |1310k|  7 |   0 |   0 | 3.847927e+01 | 9.911738e+01 | 157.59%| unknown
 1488s| 39000 | 38997 |  4456k| 114.2 |   572M |  54 |1125 | 255 |1178 |1314k|  4 |   0 |   0 | 3.847927e+01 | 9.911738e+01 | 157.59%| unknown
 1492s| 39100 | 39097 |  4468k| 114.2 |   572M |  54 |1125 | 255 |1222 |1317k|  5 |   0 |   0 | 3.847927e+01 | 9.911738e+01 | 157.59%| unknown
 1495s| 39200 | 39197 |  4481k| 114.2 |   573M |  54 |1125 | 255 |1252 |1321k|  6 |   0 |   0 | 3.847927e+01 | 9.911738e+01 | 157.59%| unknown
 1499s| 39300 | 39297 |  4491k| 114.2 |   574M |  54 |1125 | 255 |1196 |1324k|  9 |   0 |   0 | 3.847927e+01 | 9.911738e+01 | 157.59%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 1502s| 39400 | 39397 |  4503k| 114.2 |   576M |  54 |1125 | 255 |1228 |1327k|  8 |   0 |   0 | 3.847927e+01 | 9.911738e+01 | 157.59%| unknown
 1506s| 39500 | 39497 |  4515k| 114.2 |   578M |  54 |1125 | 255 |1229 |1330k|  7 |   0 |   0 | 3.850811e+01 | 9.911738e+01 | 157.39%| unknown
 1509s| 39600 | 39597 |  4525k| 114.2 |   578M |  54 |1125 | 255 |1391 |1333k|  9 |   0 |   0 | 3.850811e+01 | 9.911738e+01 | 157.39%| unknown
 1512s| 39700 | 39697 |  4537k| 114.2 |   579M |  54 |1125 | 255 |1260 |1337k|  6 |   0 |   0 | 3.850811e+01 | 9.911738e+01 | 157.39%| unknown
 1516s| 39800 | 39797 |  4550k| 114.3 |   582M |  54 |1125 | 255 |1321 |1341k|  3 |   0 |   0 | 3.852664e+01 | 9.911738e+01 | 157.27%| unknown
 1520s| 39900 | 39897 |  4562k| 114.3 |   584M |  54 |1125 | 255 |1259 |1344k|  9 |   0 |   0 | 3.852664e+01 | 9.911738e+01 | 157.27%| unknown
 1523s| 40000 | 39997 |  4575k| 114.3 |   585M |  54 |1125 | 255 |1450 |1348k| 10 |   0 |   0 | 3.853793e+01 | 9.911738e+01 | 157.19%| unknown
 1527s| 40100 | 40097 |  4587k| 114.3 |   587M |  54 |1125 | 255 |1281 |1351k|  4 |   0 |   0 | 3.853793e+01 | 9.911738e+01 | 157.19%| unknown
 1531s| 40200 | 40197 |  4598k| 114.3 |   587M |  54 |1125 | 255 |1311 |1354k|  4 |   0 |   0 | 3.853793e+01 | 9.911738e+01 | 157.19%| unknown
 1534s| 40300 | 40297 |  4608k| 114.3 |   587M |  54 |1125 | 255 |1243 |1357k|  1 |   0 |   0 | 3.854230e+01 | 9.911738e+01 | 157.17%| unknown
