2023/05/23
Julia is now 1.9.0
previous version was 1.7.2
2023/11/29
gurobi is now 11.0.0
previous version was 10.0.2
solving instance transportation 10 9 log
presolving:
(round 1, fast)       100 del vars, 100 del conss, 0 add conss, 100 chg bounds, 0 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
   (0.0s) symmetry computation started: requiring (bin +, int +, cont +), (fixed: bin -, int -, cont -)
   (0.0s) no symmetry present
presolving (2 rounds: 2 fast, 1 medium, 1 exhaustive):
 100 deleted vars, 100 deleted constraints, 0 added constraints, 100 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 0 implications, 0 cliques
presolved problem has 200 variables (0 bin, 0 int, 0 impl, 200 cont) and 120 constraints
     20 constraints of type <linear>
    100 constraints of type <nonlinear>
Presolving Time: 0.01

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  111s| 74800 | 26551 |495820 |   6.6 |   102M |  58 | 400 | 122 | 242 | 104k|  0 |   2 |   0 | 4.834864e+02 | 5.090813e+02 |   5.29%|  79.28%
  111s| 74900 | 26569 |496452 |   6.6 |   102M |  58 | 400 | 122 | 250 | 104k|  2 |   2 |   0 | 4.834965e+02 | 5.090813e+02 |   5.29%|  79.28%
  111s| 75000 | 26587 |497004 |   6.6 |   102M |  58 | 400 | 122 | 245 | 104k|  1 |   2 |   0 | 4.835010e+02 | 5.090813e+02 |   5.29%|  79.28%
  111s| 75100 | 26615 |497684 |   6.6 |   102M |  58 | 400 | 122 | 242 | 104k|  5 |   2 |   0 | 4.835200e+02 | 5.090813e+02 |   5.29%|  79.29%
  111s| 75200 | 26643 |498239 |   6.6 |   102M |  58 | 400 | 122 | 249 | 104k|  2 |   2 |   0 | 4.835283e+02 | 5.090813e+02 |   5.28%|  79.29%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  111s| 75300 | 26663 |498754 |   6.6 |   103M |  58 | 400 | 122 | 251 | 105k|  1 |   2 |   0 | 4.835283e+02 | 5.090813e+02 |   5.28%|  79.29%
  111s| 75400 | 26683 |499284 |   6.6 |   103M |  58 | 400 | 122 | 241 | 105k|  2 |   2 |   0 | 4.835288e+02 | 5.090813e+02 |   5.28%|  79.30%
  111s| 75500 | 26707 |499761 |   6.6 |   103M |  58 | 400 | 122 | 239 | 105k|  2 |   2 |   0 | 4.835489e+02 | 5.090813e+02 |   5.28%|  79.31%
  112s| 75600 | 26727 |500314 |   6.6 |   103M |  58 | 400 | 122 | 245 | 105k|  1 |   2 |   0 | 4.835766e+02 | 5.090813e+02 |   5.27%|  79.32%
  112s| 75700 | 26755 |500885 |   6.6 |   104M |  58 | 400 | 122 | 244 | 105k|  1 |   2 |   0 | 4.835793e+02 | 5.090813e+02 |   5.27%|  79.32%
  112s| 75800 | 26787 |501448 |   6.6 |   104M |  58 | 400 | 122 | 246 | 105k|  5 |   2 |   0 | 4.835832e+02 | 5.090813e+02 |   5.27%|  79.32%
  112s| 75900 | 26811 |502011 |   6.6 |   104M |  58 | 400 | 122 | 259 | 105k|  0 |   2 |   0 | 4.835881e+02 | 5.090813e+02 |   5.27%|  79.33%
  112s| 76000 | 26833 |502533 |   6.6 |   104M |  58 | 400 | 122 | 248 | 105k|  2 |   2 |   0 | 4.836044e+02 | 5.090813e+02 |   5.27%|  79.33%
  112s| 76100 | 26859 |503138 |   6.6 |   105M |  58 | 400 | 122 | 254 | 105k|  5 |   2 |   0 | 4.836044e+02 | 5.090813e+02 |   5.27%|  79.33%
  112s| 76200 | 26865 |503665 |   6.6 |   105M |  58 | 400 | 122 | 251 | 106k|  5 |   2 |   0 | 4.836233e+02 | 5.090813e+02 |   5.26%|  79.34%
  112s| 76300 | 26879 |504275 |   6.6 |   105M |  58 | 400 | 122 | 247 | 106k|  2 |   2 |   0 | 4.836236e+02 | 5.090813e+02 |   5.26%|  79.35%
  112s| 76400 | 26907 |504811 |   6.6 |   105M |  58 | 400 | 122 | 246 | 106k|  0 |   2 |   0 | 4.836236e+02 | 5.090813e+02 |   5.26%|  79.35%
  112s| 76500 | 26923 |505338 |   6.6 |   105M |  58 | 400 | 122 | 246 | 106k|  1 |   2 |   0 | 4.836236e+02 | 5.090813e+02 |   5.26%|  79.36%
  112s| 76600 | 26947 |505929 |   6.6 |   105M |  58 | 400 | 122 | 247 | 106k|  2 |   2 |   0 | 4.836236e+02 | 5.090813e+02 |   5.26%|  79.37%
  112s| 76700 | 26979 |506573 |   6.6 |   105M |  58 | 400 | 122 | 248 | 106k|  3 |   2 |   0 | 4.836309e+02 | 5.090813e+02 |   5.26%|  79.37%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  113s| 76800 | 27001 |507168 |   6.6 |   105M |  58 | 400 | 122 | 245 | 106k|  0 |   2 |   0 | 4.836437e+02 | 5.090813e+02 |   5.26%|  79.37%
  113s| 76900 | 27025 |507727 |   6.6 |   105M |  58 | 400 | 122 | 241 | 106k|  2 |   2 |   0 | 4.836488e+02 | 5.090813e+02 |   5.26%|  79.38%
  113s| 77000 | 27045 |508313 |   6.6 |   105M |  58 | 400 | 122 | 233 | 106k|  5 |   2 |   0 | 4.836916e+02 | 5.090813e+02 |   5.25%|  79.39%
  113s| 77100 | 27073 |508930 |   6.6 |   105M |  58 | 400 | 122 | 248 | 107k|  2 |   2 |   0 | 4.836916e+02 | 5.090813e+02 |   5.25%|  79.40%
  113s| 77200 | 27095 |509489 |   6.6 |   105M |  58 | 400 | 122 | 245 | 107k|  2 |   2 |   0 | 4.836992e+02 | 5.090813e+02 |   5.25%|  79.40%
  113s| 77300 | 27121 |510012 |   6.6 |   107M |  58 | 400 | 122 | 246 | 107k|  5 |   2 |   0 | 4.837073e+02 | 5.090813e+02 |   5.25%|  79.41%
  113s| 77400 | 27137 |510607 |   6.6 |   107M |  58 | 400 | 122 | 245 | 107k|  2 |   2 |   0 | 4.837731e+02 | 5.090813e+02 |   5.23%|  79.41%
  113s| 77500 | 27159 |511224 |   6.6 |   108M |  58 | 400 | 122 | 242 | 107k|  2 |   2 |   0 | 4.837908e+02 | 5.090813e+02 |   5.23%|  79.42%
  113s| 77600 | 27183 |511819 |   6.6 |   108M |  58 | 400 | 122 | 250 | 107k|  2 |   2 |   0 | 4.837922e+02 | 5.090813e+02 |   5.23%|  79.42%
  113s| 77700 | 27207 |512313 |   6.6 |   108M |  58 | 400 | 122 | 245 | 107k|  2 |   2 |   0 | 4.837930e+02 | 5.090813e+02 |   5.23%|  79.43%
  113s| 77800 | 27231 |512892 |   6.6 |   108M |  58 | 400 | 122 | 254 | 107k|  2 |   2 |   0 | 4.837989e+02 | 5.090813e+02 |   5.23%|  79.43%
  114s| 77900 | 27263 |513457 |   6.6 |   108M |  58 | 400 | 122 | 253 | 108k|  0 |   2 |   0 | 4.838240e+02 | 5.090813e+02 |   5.22%|  79.44%
  114s| 78000 | 27283 |514056 |   6.6 |   108M |  58 | 400 | 122 | 246 | 108k|  1 |   2 |   0 | 4.838283e+02 | 5.090813e+02 |   5.22%|  79.44%
  114s| 78100 | 27311 |514642 |   6.6 |   108M |  58 | 400 | 122 | 251 | 108k|  2 |   2 |   0 | 4.838283e+02 | 5.090813e+02 |   5.22%|  79.45%
  114s| 78200 | 27339 |515250 |   6.6 |   108M |  58 | 400 | 122 | 248 | 108k|  6 |   2 |   0 | 4.838283e+02 | 5.090813e+02 |   5.22%|  79.45%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  114s| 78300 | 27361 |515807 |   6.6 |   108M |  58 | 400 | 122 | 235 | 108k|  0 |   2 |   0 | 4.838283e+02 | 5.090813e+02 |   5.22%|  79.46%
  114s| 78400 | 27383 |516334 |   6.6 |   108M |  58 | 400 | 122 | 250 | 108k|  0 |   2 |   0 | 4.838283e+02 | 5.090813e+02 |   5.22%|  79.46%
  114s| 78500 | 27399 |516868 |   6.6 |   108M |  58 | 400 | 122 | 243 | 108k|  2 |   2 |   0 | 4.838286e+02 | 5.090813e+02 |   5.22%|  79.47%
  114s| 78600 | 27425 |517406 |   6.6 |   108M |  58 | 400 | 122 | 239 | 108k|  2 |   2 |   0 | 4.838308e+02 | 5.090813e+02 |   5.22%|  79.47%
  114s| 78700 | 27461 |517908 |   6.6 |   108M |  58 | 400 | 122 | 260 | 109k|  2 |   2 |   0 | 4.838466e+02 | 5.090813e+02 |   5.22%|  79.47%
  114s| 78800 | 27493 |518475 |   6.6 |   108M |  58 | 400 | 122 | 238 | 109k|  2 |   2 |   0 | 4.838687e+02 | 5.090813e+02 |   5.21%|  79.48%
  114s| 78900 | 27519 |519091 |   6.6 |   108M |  58 | 400 | 122 | 252 | 109k|  2 |   2 |   0 | 4.838821e+02 | 5.090813e+02 |   5.21%|  79.48%
  114s| 79000 | 27549 |519654 |   6.6 |   108M |  58 | 400 | 122 | 240 | 109k|  3 |   2 |   0 | 4.838822e+02 | 5.090813e+02 |   5.21%|  79.49%
  115s| 79100 | 27565 |520196 |   6.6 |   108M |  58 | 400 | 122 | 239 | 109k|  2 |   2 |   0 | 4.838878e+02 | 5.090813e+02 |   5.21%|  79.49%
  115s| 79200 | 27581 |520798 |   6.6 |   108M |  58 | 400 | 122 | 239 | 109k|  5 |   2 |   0 | 4.838886e+02 | 5.090813e+02 |   5.21%|  79.50%
  115s| 79300 | 27609 |521377 |   6.6 |   108M |  58 | 400 | 122 | 245 | 109k|  3 |   2 |   0 | 4.839036e+02 | 5.090813e+02 |   5.20%|  79.51%
  115s| 79400 | 27635 |521982 |   6.6 |   108M |  58 | 400 | 122 | 242 | 109k|  5 |   2 |   0 | 4.839295e+02 | 5.090813e+02 |   5.20%|  79.52%
  115s| 79500 | 27653 |522521 |   6.6 |   108M |  58 | 400 | 122 | 253 | 109k|  2 |   2 |   0 | 4.839590e+02 | 5.090813e+02 |   5.19%|  79.52%
  115s| 79600 | 27673 |523034 |   6.6 |   108M |  58 | 400 | 122 | 249 | 110k|  2 |   2 |   0 | 4.839792e+02 | 5.090813e+02 |   5.19%|  79.53%
  115s| 79700 | 27703 |523611 |   6.6 |   108M |  58 | 400 | 122 | 236 | 110k|  5 |   2 |   0 | 4.839834e+02 | 5.090813e+02 |   5.19%|  79.53%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  115s| 79800 | 27721 |524138 |   6.6 |   108M |  58 | 400 | 122 | 249 | 110k|  2 |   2 |   0 | 4.839985e+02 | 5.090813e+02 |   5.18%|  79.54%
  115s| 79900 | 27733 |524706 |   6.6 |   108M |  58 | 400 | 122 | 239 | 110k|  0 |   2 |   0 | 4.840232e+02 | 5.090813e+02 |   5.18%|  79.55%
  115s| 80000 | 27759 |525322 |   6.6 |   108M |  58 | 400 | 122 | 245 | 110k|  0 |   2 |   0 | 4.840232e+02 | 5.090813e+02 |   5.18%|  79.55%
  116s| 80100 | 27779 |525884 |   6.6 |   108M |  58 | 400 | 122 | 243 | 110k|  0 |   2 |   0 | 4.840370e+02 | 5.090813e+02 |   5.17%|  79.56%
  116s| 80200 | 27809 |526452 |   6.6 |   108M |  58 | 400 | 122 | 248 | 110k|  4 |   2 |   0 | 4.840370e+02 | 5.090813e+02 |   5.17%|  79.56%
  116s| 80300 | 27833 |526970 |   6.6 |   108M |  58 | 400 | 122 | 235 | 110k|  2 |   2 |   0 | 4.840401e+02 | 5.090813e+02 |   5.17%|  79.56%
  116s| 80400 | 27855 |527462 |   6.6 |   108M |  58 | 400 | 122 | 242 | 110k|  0 |   2 |   0 | 4.840424e+02 | 5.090813e+02 |   5.17%|  79.57%
  116s| 80500 | 27871 |528003 |   6.6 |   108M |  58 | 400 | 122 | 250 | 111k|  3 |   2 |   0 | 4.840460e+02 | 5.090813e+02 |   5.17%|  79.57%
  116s| 80600 | 27895 |528528 |   6.6 |   109M |  58 | 400 | 122 | 244 | 111k|  2 |   2 |   0 | 4.840460e+02 | 5.090813e+02 |   5.17%|  79.58%
  116s| 80700 | 27913 |529132 |   6.6 |   109M |  58 | 400 | 122 | 247 | 111k|  2 |   2 |   0 | 4.840527e+02 | 5.090813e+02 |   5.17%|  79.58%
  116s| 80800 | 27935 |529745 |   6.6 |   109M |  58 | 400 | 122 | 246 | 111k|  3 |   2 |   0 | 4.840609e+02 | 5.090813e+02 |   5.17%|  79.59%
  116s| 80900 | 27963 |530259 |   6.5 |   109M |  58 | 400 | 122 | 245 | 111k|  0 |   2 |   0 | 4.840609e+02 | 5.090813e+02 |   5.17%|  79.60%
  116s| 81000 | 27981 |530805 |   6.5 |   110M |  58 | 400 | 122 | 245 | 111k|  3 |   2 |   0 | 4.840857e+02 | 5.090813e+02 |   5.16%|  79.61%
  116s| 81100 | 28009 |531330 |   6.5 |   110M |  58 | 400 | 122 | 250 | 111k|  2 |   2 |   0 | 4.840875e+02 | 5.090813e+02 |   5.16%|  79.61%
  116s| 81200 | 28027 |531895 |   6.5 |   110M |  58 | 400 | 122 | 241 | 111k|  2 |   2 |   0 | 4.841076e+02 | 5.090813e+02 |   5.16%|  79.62%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  116s| 81300 | 28039 |532473 |   6.5 |   110M |  58 | 400 | 122 | 244 | 112k|  0 |   2 |   0 | 4.841076e+02 | 5.090813e+02 |   5.16%|  79.63%
  117s| 81400 | 28059 |533069 |   6.5 |   110M |  58 | 400 | 122 | 243 | 112k|  3 |   2 |   0 | 4.841117e+02 | 5.090813e+02 |   5.16%|  79.63%
  117s| 81500 | 28091 |533625 |   6.5 |   110M |  58 | 400 | 122 | 255 | 112k|  0 |   2 |   0 | 4.841133e+02 | 5.090813e+02 |   5.16%|  79.64%
  117s| 81600 | 28113 |534215 |   6.5 |   110M |  58 | 400 | 122 | 249 | 112k|  2 |   2 |   0 | 4.841205e+02 | 5.090813e+02 |   5.16%|  79.64%
  117s| 81700 | 28129 |534797 |   6.5 |   110M |  58 | 400 | 122 | 241 | 112k|  2 |   2 |   0 | 4.841311e+02 | 5.090813e+02 |   5.15%|  79.65%
  117s| 81800 | 28145 |535339 |   6.5 |   110M |  58 | 400 | 122 | 249 | 112k|  1 |   2 |   0 | 4.841385e+02 | 5.090813e+02 |   5.15%|  79.66%
  117s| 81900 | 28173 |535925 |   6.5 |   110M |  58 | 400 | 122 | 240 | 112k|  0 |   2 |   0 | 4.841385e+02 | 5.090813e+02 |   5.15%|  79.67%
  117s| 82000 | 28203 |536557 |   6.5 |   110M |  58 | 400 | 122 | 242 | 112k|  6 |   2 |   0 | 4.841389e+02 | 5.090813e+02 |   5.15%|  79.67%
  117s| 82100 | 28223 |537077 |   6.5 |   111M |  58 | 400 | 122 | 259 | 112k|  1 |   2 |   0 | 4.841679e+02 | 5.090813e+02 |   5.15%|  79.68%
  117s| 82200 | 28241 |537628 |   6.5 |   111M |  58 | 400 | 122 | 254 | 113k|  1 |   2 |   0 | 4.841745e+02 | 5.090813e+02 |   5.14%|  79.68%
  117s| 82300 | 28263 |538169 |   6.5 |   111M |  58 | 400 | 122 | 244 | 113k|  2 |   2 |   0 | 4.842128e+02 | 5.090813e+02 |   5.14%|  79.68%
  117s| 82400 | 28281 |538658 |   6.5 |   111M |  58 | 400 | 122 | 246 | 113k|  2 |   2 |   0 | 4.842347e+02 | 5.090813e+02 |   5.13%|  79.69%
  117s| 82500 | 28295 |539177 |   6.5 |   111M |  58 | 400 | 122 | 242 | 113k|  0 |   2 |   0 | 4.842450e+02 | 5.090813e+02 |   5.13%|  79.70%
  118s| 82600 | 28315 |539718 |   6.5 |   111M |  58 | 400 | 122 | 254 | 113k|  2 |   2 |   0 | 4.842477e+02 | 5.090813e+02 |   5.13%|  79.70%
  118s| 82700 | 28347 |540248 |   6.5 |   111M |  58 | 400 | 122 | 240 | 113k|  2 |   2 |   0 | 4.842509e+02 | 5.090813e+02 |   5.13%|  79.70%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  118s| 82800 | 28369 |540761 |   6.5 |   112M |  58 | 400 | 122 | 257 | 113k|  1 |   2 |   0 | 4.842509e+02 | 5.090813e+02 |   5.13%|  79.71%
  118s| 82900 | 28391 |541398 |   6.5 |   112M |  58 | 400 | 122 | 253 | 113k|  5 |   2 |   0 | 4.842595e+02 | 5.090813e+02 |   5.13%|  79.71%
  118s| 83000 | 28405 |541976 |   6.5 |   112M |  58 | 400 | 122 | 262 | 113k|  5 |   2 |   0 | 4.843051e+02 | 5.090813e+02 |   5.12%|  79.72%
  118s| 83100 | 28431 |542579 |   6.5 |   112M |  58 | 400 | 122 | 244 | 114k|  2 |   2 |   0 | 4.843107e+02 | 5.090813e+02 |   5.11%|  79.72%
  118s| 83200 | 28455 |543110 |   6.5 |   112M |  58 | 400 | 122 | 245 | 114k|  0 |   2 |   0 | 4.843168e+02 | 5.090813e+02 |   5.11%|  79.73%
  118s| 83300 | 28487 |543716 |   6.5 |   112M |  58 | 400 | 122 | 240 | 114k|  5 |   2 |   0 | 4.843267e+02 | 5.090813e+02 |   5.11%|  79.74%
  118s| 83400 | 28511 |544284 |   6.5 |   112M |  58 | 400 | 122 | 248 | 114k|  5 |   2 |   0 | 4.843339e+02 | 5.090813e+02 |   5.11%|  79.75%
  118s| 83500 | 28541 |544927 |   6.5 |   112M |  58 | 400 | 122 | 246 | 114k|  5 |   2 |   0 | 4.843395e+02 | 5.090813e+02 |   5.11%|  79.75%
  118s| 83600 | 28567 |545450 |   6.5 |   112M |  58 | 400 | 122 | 252 | 114k|  0 |   2 |   0 | 4.843406e+02 | 5.090813e+02 |   5.11%|  79.76%
  118s| 83700 | 28581 |546082 |   6.5 |   112M |  58 | 400 | 122 | 248 | 114k|  6 |   2 |   0 | 4.843546e+02 | 5.090813e+02 |   5.11%|  79.77%
  119s| 83800 | 28589 |546671 |   6.5 |   112M |  58 | 400 | 122 | 259 | 114k|  2 |   2 |   0 | 4.843792e+02 | 5.090813e+02 |   5.10%|  79.77%
  119s| 83900 | 28599 |547256 |   6.5 |   112M |  58 | 400 | 122 | 249 | 115k|  0 |   2 |   0 | 4.843885e+02 | 5.090813e+02 |   5.10%|  79.78%
  119s| 84000 | 28619 |547782 |   6.5 |   112M |  58 | 400 | 122 | 243 | 115k|  2 |   2 |   0 | 4.843925e+02 | 5.090813e+02 |   5.10%|  79.78%
  119s| 84100 | 28633 |548291 |   6.5 |   112M |  58 | 400 | 122 | 247 | 115k|  0 |   2 |   0 | 4.844012e+02 | 5.090813e+02 |   5.09%|  79.79%
  119s| 84200 | 28661 |548822 |   6.5 |   112M |  58 | 400 | 122 | 254 | 115k|  0 |   2 |   0 | 4.844064e+02 | 5.090813e+02 |   5.09%|  79.79%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  119s| 84300 | 28683 |549351 |   6.5 |   112M |  58 | 400 | 122 | 238 | 115k|  0 |   2 |   0 | 4.844074e+02 | 5.090813e+02 |   5.09%|  79.80%
  119s| 84400 | 28705 |549896 |   6.5 |   113M |  58 | 400 | 122 | 245 | 115k|  5 |   2 |   0 | 4.844074e+02 | 5.090813e+02 |   5.09%|  79.81%
  119s| 84500 | 28725 |550475 |   6.5 |   113M |  58 | 400 | 122 | 239 | 115k|  2 |   2 |   0 | 4.844215e+02 | 5.090813e+02 |   5.09%|  79.81%
  119s| 84600 | 28749 |551148 |   6.5 |   113M |  58 | 400 | 122 | 248 | 115k|  2 |   2 |   0 | 4.844215e+02 | 5.090813e+02 |   5.09%|  79.81%
  119s| 84700 | 28769 |551753 |   6.5 |   113M |  58 | 400 | 122 | 241 | 115k|  5 |   2 |   0 | 4.844216e+02 | 5.090813e+02 |   5.09%|  79.82%
  119s| 84800 | 28799 |552276 |   6.5 |   113M |  58 | 400 | 122 | 241 | 116k|  0 |   2 |   0 | 4.844216e+02 | 5.090813e+02 |   5.09%|  79.82%
  120s| 84900 | 28823 |552886 |   6.5 |   113M |  58 | 400 | 122 | 249 | 116k|  2 |   2 |   0 | 4.844269e+02 | 5.090813e+02 |   5.09%|  79.83%
  120s| 85000 | 28835 |553428 |   6.5 |   113M |  58 | 400 | 122 | 243 | 116k|  0 |   2 |   0 | 4.844578e+02 | 5.090813e+02 |   5.08%|  79.83%
  120s| 85100 | 28855 |553993 |   6.5 |   113M |  58 | 400 | 122 | 243 | 116k|  0 |   2 |   0 | 4.844693e+02 | 5.090813e+02 |   5.08%|  79.84%
  120s| 85200 | 28877 |554512 |   6.5 |   113M |  59 | 400 | 122 | 245 | 116k|  0 |   2 |   0 | 4.844748e+02 | 5.090813e+02 |   5.08%|  79.85%
  120s| 85300 | 28903 |555082 |   6.5 |   113M |  59 | 400 | 122 | 245 | 116k|  2 |   2 |   0 | 4.844751e+02 | 5.090813e+02 |   5.08%|  79.86%
  120s| 85400 | 28941 |555703 |   6.5 |   113M |  59 | 400 | 122 | 239 | 116k|  0 |   2 |   0 | 4.844765e+02 | 5.090813e+02 |   5.08%|  79.86%
  120s| 85500 | 28961 |556253 |   6.5 |   113M |  59 | 400 | 122 | 260 | 116k|  4 |   2 |   0 | 4.844765e+02 | 5.090813e+02 |   5.08%|  79.86%
  120s| 85600 | 28977 |556790 |   6.5 |   113M |  59 | 400 | 122 | 254 | 117k|  1 |   2 |   0 | 4.844878e+02 | 5.090813e+02 |   5.08%|  79.87%
  120s| 85700 | 28997 |557381 |   6.5 |   113M |  59 | 400 | 122 | 261 | 117k|  5 |   2 |   0 | 4.845037e+02 | 5.090813e+02 |   5.07%|  79.87%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  120s| 85800 | 29013 |557925 |   6.5 |   113M |  59 | 400 | 122 | 249 | 117k|  2 |   2 |   0 | 4.845058e+02 | 5.090813e+02 |   5.07%|  79.88%
  120s| 85900 | 29037 |558504 |   6.5 |   113M |  59 | 400 | 122 | 244 | 117k|  2 |   2 |   0 | 4.845171e+02 | 5.090813e+02 |   5.07%|  79.88%
  120s| 86000 | 29063 |559026 |   6.5 |   113M |  59 | 400 | 122 | 245 | 117k|  2 |   2 |   0 | 4.845171e+02 | 5.090813e+02 |   5.07%|  79.89%
  120s| 86100 | 29085 |559610 |   6.5 |   113M |  59 | 400 | 122 | 237 | 117k|  5 |   2 |   0 | 4.845343e+02 | 5.090813e+02 |   5.07%|  79.89%
  121s| 86200 | 29117 |560154 |   6.5 |   114M |  59 | 400 | 122 | 242 | 117k|  2 |   2 |   0 | 4.845343e+02 | 5.090813e+02 |   5.07%|  79.89%
  121s| 86300 | 29137 |560780 |   6.5 |   114M |  59 | 400 | 122 | 252 | 117k|  1 |   2 |   0 | 4.845479e+02 | 5.090813e+02 |   5.06%|  79.90%
  121s| 86400 | 29161 |561345 |   6.5 |   114M |  59 | 400 | 122 | 243 | 117k|  2 |   2 |   0 | 4.845586e+02 | 5.090813e+02 |   5.06%|  79.90%
  121s| 86500 | 29189 |561985 |   6.5 |   114M |  59 | 400 | 122 | 241 | 118k|  2 |   2 |   0 | 4.845610e+02 | 5.090813e+02 |   5.06%|  79.91%
  121s| 86600 | 29209 |562500 |   6.5 |   114M |  59 | 400 | 122 | 248 | 118k|  2 |   2 |   0 | 4.845889e+02 | 5.090813e+02 |   5.05%|  79.91%
  121s| 86700 | 29231 |562955 |   6.5 |   114M |  59 | 400 | 122 | 253 | 118k|  2 |   2 |   0 | 4.845902e+02 | 5.090813e+02 |   5.05%|  79.91%
  121s| 86800 | 29237 |563510 |   6.5 |   115M |  59 | 400 | 122 | 254 | 118k|  0 |   2 |   0 | 4.845903e+02 | 5.090813e+02 |   5.05%|  79.92%
  121s| 86900 | 29269 |564114 |   6.5 |   115M |  59 | 400 | 122 | 258 | 118k|  0 |   2 |   0 | 4.845904e+02 | 5.090813e+02 |   5.05%|  79.92%
  121s| 87000 | 29289 |564631 |   6.5 |   116M |  59 | 400 | 122 | 249 | 118k|  3 |   2 |   0 | 4.846061e+02 | 5.090813e+02 |   5.05%|  79.93%
  121s| 87100 | 29307 |565193 |   6.5 |   116M |  59 | 400 | 122 | 252 | 118k|  2 |   2 |   0 | 4.846061e+02 | 5.090813e+02 |   5.05%|  79.94%
  121s| 87200 | 29325 |565806 |   6.5 |   116M |  59 | 400 | 122 | 252 | 118k|  2 |   2 |   0 | 4.846109e+02 | 5.090813e+02 |   5.05%|  79.95%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  121s| 87300 | 29343 |566310 |   6.5 |   116M |  59 | 400 | 122 | 245 | 119k|  2 |   2 |   0 | 4.846109e+02 | 5.090813e+02 |   5.05%|  79.96%
  122s| 87400 | 29351 |566926 |   6.5 |   116M |  59 | 400 | 122 | 255 | 119k|  0 |   2 |   0 | 4.846534e+02 | 5.090813e+02 |   5.04%|  79.97%
  122s| 87500 | 29373 |567459 |   6.5 |   116M |  59 | 400 | 122 | 246 | 119k|  0 |   2 |   0 | 4.846534e+02 | 5.090813e+02 |   5.04%|  79.97%
  122s| 87600 | 29395 |568040 |   6.5 |   116M |  59 | 400 | 122 | 249 | 119k|  0 |   2 |   0 | 4.846661e+02 | 5.090813e+02 |   5.04%|  79.98%
  122s| 87700 | 29423 |568592 |   6.5 |   116M |  59 | 400 | 122 | 255 | 119k|  3 |   2 |   0 | 4.846674e+02 | 5.090813e+02 |   5.04%|  79.99%
  122s| 87800 | 29461 |569254 |   6.5 |   116M |  59 | 400 | 122 | 246 | 119k|  0 |   2 |   0 | 4.846674e+02 | 5.090813e+02 |   5.04%|  79.99%
  122s| 87900 | 29479 |569825 |   6.5 |   116M |  59 | 400 | 122 | 243 | 119k|  2 |   2 |   0 | 4.846719e+02 | 5.090813e+02 |   5.04%|  80.00%
  122s| 88000 | 29509 |570439 |   6.5 |   117M |  59 | 400 | 122 | 251 | 119k|  2 |   2 |   0 | 4.846804e+02 | 5.090813e+02 |   5.03%|  80.01%
  122s| 88100 | 29529 |571039 |   6.5 |   117M |  59 | 400 | 122 | 245 | 119k|  2 |   2 |   0 | 4.846893e+02 | 5.090813e+02 |   5.03%|  80.01%
  122s| 88200 | 29541 |571594 |   6.5 |   117M |  59 | 400 | 122 |   0 | 120k|  0 |   2 |   0 | 4.846910e+02 | 5.090813e+02 |   5.03%|  80.02%
  122s| 88300 | 29565 |572202 |   6.5 |   117M |  59 | 400 | 122 | 264 | 120k|  2 |   2 |   0 | 4.846983e+02 | 5.090813e+02 |   5.03%|  80.03%
  122s| 88400 | 29583 |572785 |   6.5 |   117M |  59 | 400 | 122 | 245 | 120k|  2 |   2 |   0 | 4.847096e+02 | 5.090813e+02 |   5.03%|  80.03%
  123s| 88500 | 29603 |573378 |   6.5 |   117M |  59 | 400 | 122 | 249 | 120k|  0 |   2 |   0 | 4.847129e+02 | 5.090813e+02 |   5.03%|  80.03%
  123s| 88600 | 29623 |573959 |   6.5 |   117M |  59 | 400 | 122 | 249 | 120k|  5 |   2 |   0 | 4.847358e+02 | 5.090813e+02 |   5.02%|  80.04%
