2023/05/23
Julia is now 1.9.0
previous version was 1.7.2
2023/11/29
gurobi is now 11.0.0
previous version was 10.0.2
solving instance knapsack 20 2 cubic
feasible solution found by trivial heuristic after 0.0 seconds, objective value 0.000000e+00
presolving:
(round 1, fast)       20 del vars, 40 del conss, 0 add conss, 20 chg bounds, 0 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
(round 2, fast)       20 del vars, 40 del conss, 0 add conss, 40 chg bounds, 0 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
   (0.0s) symmetry computation started: requiring (bin +, int +, cont +), (fixed: bin -, int -, cont -)
   (0.0s) no symmetry present
presolving (3 rounds: 3 fast, 1 medium, 1 exhaustive):
 20 deleted vars, 40 deleted constraints, 0 added constraints, 40 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 0 implications, 0 cliques
presolved problem has 40 variables (0 bin, 0 int, 0 impl, 40 cont) and 21 constraints
      1 constraints of type <linear>
     20 constraints of type <nonlinear>
Presolving Time: 0.00

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  774s|102400 | 43191 | 26650k| 260.3 |  1405M |  72 | 100 |  21 | 859 |  14M| 11 |   0 |   0 |-4.903440e+02 |-4.526345e+02 |   8.33%|  68.73%
  775s|102500 | 43221 | 26674k| 260.2 |  1406M |  72 | 100 |  21 | 670 |  14M|  0 |   0 |   0 |-4.902146e+02 |-4.526345e+02 |   8.30%|  68.75%
  775s|102600 | 43255 | 26696k| 260.2 |  1407M |  72 | 100 |  21 | 899 |  14M| 17 |   0 |   0 |-4.901564e+02 |-4.526345e+02 |   8.29%|  68.82%
  776s|102700 | 43309 | 26719k| 260.2 |  1407M |  72 | 100 |  21 | 871 |  14M| 13 |   0 |   0 |-4.901564e+02 |-4.526345e+02 |   8.29%|  68.82%
  777s|102800 | 43337 | 26742k| 260.1 |  1408M |  72 | 100 |  21 | 883 |  14M| 12 |   0 |   0 |-4.901564e+02 |-4.526345e+02 |   8.29%|  68.83%
  778s|102900 | 43383 | 26762k| 260.1 |  1408M |  72 | 100 |  21 | 870 |  14M|  1 |   0 |   0 |-4.901271e+02 |-4.526345e+02 |   8.28%|  68.84%
  778s|103000 | 43399 | 26783k| 260.0 |  1410M |  72 | 100 |  21 | 670 |  14M|  1 |   0 |   0 |-4.900179e+02 |-4.526345e+02 |   8.26%|  68.89%
  779s|103100 | 43429 | 26804k| 260.0 |  1412M |  72 | 100 |  21 | 801 |  14M| 16 |   0 |   0 |-4.899804e+02 |-4.526345e+02 |   8.25%|  68.90%
  780s|103200 | 43453 | 26825k| 259.9 |  1412M |  72 | 100 |  21 | 750 |  14M| 18 |   0 |   0 |-4.899804e+02 |-4.526345e+02 |   8.25%|  68.91%
  780s|103300 | 43493 | 26848k| 259.9 |  1413M |  72 | 100 |  21 | 840 |  14M| 11 |   0 |   0 |-4.899471e+02 |-4.526345e+02 |   8.24%|  68.93%
  781s|103400 | 43527 | 26872k| 259.9 |  1413M |  72 | 100 |  21 | 679 |  14M| 15 |   0 |   0 |-4.898857e+02 |-4.526345e+02 |   8.23%|  68.96%
  782s|103500 | 43555 | 26897k| 259.9 |  1414M |  72 | 100 |  21 | 845 |  14M| 16 |   0 |   0 |-4.898420e+02 |-4.526345e+02 |   8.22%|  68.98%
  783s|103600 | 43609 | 26919k| 259.8 |  1415M |  72 | 100 |  21 | 904 |  14M| 11 |   0 |   0 |-4.898035e+02 |-4.526345e+02 |   8.21%|  68.99%
  783s|103700 | 43631 | 26941k| 259.8 |  1415M |  72 | 100 |  21 | 723 |  14M|  0 |   0 |   0 |-4.897937e+02 |-4.526345e+02 |   8.21%|  69.04%
  784s|103800 | 43659 | 26963k| 259.8 |  1419M |  72 | 100 |  21 | 953 |  14M| 11 |   0 |   0 |-4.897839e+02 |-4.526345e+02 |   8.21%|  69.05%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  785s|103900 | 43683 | 26986k| 259.7 |  1422M |  72 | 100 |  21 | 951 |  14M| 13 |   0 |   0 |-4.897380e+02 |-4.526345e+02 |   8.20%|  69.08%
  785s|104000 | 43713 | 27008k| 259.7 |  1422M |  72 | 100 |  21 | 754 |  14M| 13 |   0 |   0 |-4.897380e+02 |-4.526345e+02 |   8.20%|  69.08%
  786s|104100 | 43765 | 27032k| 259.7 |  1430M |  72 | 100 |  21 | 802 |  14M| 15 |   0 |   0 |-4.897380e+02 |-4.526345e+02 |   8.20%|  69.09%
  787s|104200 | 43801 | 27053k| 259.6 |  1430M |  72 | 100 |  21 | 925 |  14M| 16 |   0 |   0 |-4.897380e+02 |-4.526345e+02 |   8.20%|  69.10%
  788s|104300 | 43825 | 27074k| 259.6 |  1432M |  72 | 100 |  21 |1015 |  14M| 12 |   0 |   0 |-4.897046e+02 |-4.526345e+02 |   8.19%|  69.13%
  788s|104400 | 43861 | 27097k| 259.6 |  1432M |  72 | 100 |  21 | 703 |  14M| 12 |   0 |   0 |-4.896610e+02 |-4.526345e+02 |   8.18%|  69.14%
  789s|104500 | 43905 | 27124k| 259.6 |  1436M |  72 | 100 |  21 | 953 |  14M| 14 |   0 |   0 |-4.896387e+02 |-4.526345e+02 |   8.18%|  69.17%
  790s|104600 | 43971 | 27147k| 259.5 |  1436M |  72 | 100 |  21 |1018 |  14M| 10 |   0 |   0 |-4.896282e+02 |-4.526345e+02 |   8.17%|  69.18%
  791s|104700 | 44011 | 27169k| 259.5 |  1438M |  72 | 100 |  21 | 877 |  14M| 13 |   0 |   0 |-4.895646e+02 |-4.526345e+02 |   8.16%|  69.21%
  792s|104800 | 44051 | 27192k| 259.5 |  1438M |  72 | 100 |  21 | 862 |  14M|  1 |   0 |   0 |-4.895646e+02 |-4.526345e+02 |   8.16%|  69.21%
  792s|104900 | 44085 | 27214k| 259.4 |  1440M |  72 | 100 |  21 | 775 |  14M| 11 |   0 |   0 |-4.895188e+02 |-4.526345e+02 |   8.15%|  69.25%
  793s|105000 | 44119 | 27238k| 259.4 |  1440M |  72 | 100 |  21 |1063 |  14M| 13 |   0 |   0 |-4.893594e+02 |-4.526345e+02 |   8.11%|  69.34%
  794s|105100 | 44173 | 27261k| 259.4 |  1441M |  72 | 100 |  21 | 857 |  14M| 16 |   0 |   0 |-4.893535e+02 |-4.526345e+02 |   8.11%|  69.35%
  795s|105200 | 44205 | 27284k| 259.4 |  1441M |  72 | 100 |  21 | 765 |  14M|  0 |   0 |   0 |-4.892821e+02 |-4.526345e+02 |   8.10%|  69.36%
  795s|105300 | 44223 | 27306k| 259.3 |  1442M |  72 | 100 |  21 | 905 |  14M|  0 |   0 |   0 |-4.892551e+02 |-4.526345e+02 |   8.09%|  69.38%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  796s|105400 | 44255 | 27328k| 259.3 |  1446M |  72 | 100 |  21 | 710 |  14M|  0 |   0 |   0 |-4.892506e+02 |-4.526345e+02 |   8.09%|  69.39%
  797s|105500 | 44295 | 27350k| 259.2 |  1446M |  72 | 100 |  21 | 742 |  14M|  1 |   0 |   0 |-4.892396e+02 |-4.526345e+02 |   8.09%|  69.40%
  798s|105600 | 44359 | 27374k| 259.2 |  1447M |  72 | 100 |  21 | 950 |  14M| 13 |   0 |   0 |-4.891752e+02 |-4.526345e+02 |   8.07%|  69.42%
  798s|105700 | 44389 | 27395k| 259.2 |  1448M |  72 | 100 |  21 | 891 |  14M| 12 |   0 |   0 |-4.890979e+02 |-4.526345e+02 |   8.06%|  69.46%
  799s|105800 | 44441 | 27419k| 259.2 |  1452M |  72 | 100 |  21 | 906 |  14M| 11 |   0 |   0 |-4.890675e+02 |-4.526345e+02 |   8.05%|  69.47%
  800s|105900 | 44469 | 27441k| 259.1 |  1453M |  72 | 100 |  21 | 979 |  14M| 13 |   0 |   0 |-4.890675e+02 |-4.526345e+02 |   8.05%|  69.50%
  800s|106000 | 44515 | 27464k| 259.1 |  1454M |  72 | 100 |  21 | 939 |  14M| 10 |   0 |   0 |-4.890665e+02 |-4.526345e+02 |   8.05%|  69.52%
  801s|106100 | 44573 | 27488k| 259.1 |  1454M |  72 | 100 |  21 | 852 |  14M| 16 |   0 |   0 |-4.889802e+02 |-4.526345e+02 |   8.03%|  69.55%
  802s|106200 | 44607 | 27510k| 259.0 |  1455M |  72 | 100 |  21 | 758 |  14M|  2 |   0 |   0 |-4.889788e+02 |-4.526345e+02 |   8.03%|  69.56%
  803s|106300 | 44653 | 27533k| 259.0 |  1456M |  72 | 100 |  21 | 936 |  14M| 13 |   0 |   0 |-4.889788e+02 |-4.526345e+02 |   8.03%|  69.57%
  804s|106400 | 44701 | 27556k| 259.0 |  1460M |  72 | 100 |  21 | 754 |  14M| 18 |   0 |   0 |-4.889788e+02 |-4.526345e+02 |   8.03%|  69.58%
  804s|106500 | 44741 | 27579k| 259.0 |  1460M |  72 | 100 |  21 | 995 |  14M| 13 |   0 |   0 |-4.889788e+02 |-4.526345e+02 |   8.03%|  69.58%
  805s|106600 | 44801 | 27604k| 259.0 |  1461M |  72 | 100 |  21 | 892 |  14M|  1 |   0 |   0 |-4.889788e+02 |-4.526345e+02 |   8.03%|  69.59%
  806s|106700 | 44843 | 27628k| 258.9 |  1462M |  72 | 100 |  21 | 938 |  14M| 16 |   0 |   0 |-4.889788e+02 |-4.526345e+02 |   8.03%|  69.59%
  807s|106800 | 44863 | 27648k| 258.9 |  1466M |  72 | 100 |  21 | 725 |  14M|  1 |   0 |   0 |-4.889788e+02 |-4.526345e+02 |   8.03%|  69.60%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  807s|106900 | 44911 | 27671k| 258.9 |  1466M |  72 | 100 |  21 | 768 |  14M| 13 |   0 |   0 |-4.889740e+02 |-4.526345e+02 |   8.03%|  69.61%
  808s|107000 | 44931 | 27693k| 258.8 |  1467M |  72 | 100 |  21 | 741 |  14M|  2 |   0 |   0 |-4.889313e+02 |-4.526345e+02 |   8.02%|  69.64%
  809s|107100 | 44993 | 27718k| 258.8 |  1468M |  72 | 100 |  21 | 900 |  14M| 15 |   0 |   0 |-4.888808e+02 |-4.526345e+02 |   8.01%|  69.67%
  810s|107200 | 45035 | 27741k| 258.8 |  1469M |  72 | 100 |  21 | 655 |  14M|  1 |   0 |   0 |-4.888353e+02 |-4.526345e+02 |   8.00%|  69.69%
  810s|107300 | 45075 | 27763k| 258.7 |  1470M |  72 | 100 |  21 | 555 |  14M|  0 |   0 |   0 |-4.887494e+02 |-4.526345e+02 |   7.98%|  69.71%
  811s|107400 | 45111 | 27786k| 258.7 |  1476M |  72 | 100 |  21 | 997 |  14M| 12 |   0 |   0 |-4.887494e+02 |-4.526345e+02 |   7.98%|  69.72%
  812s|107500 | 45171 | 27809k| 258.7 |  1477M |  72 | 100 |  21 |1009 |  14M|  9 |   0 |   0 |-4.887494e+02 |-4.526345e+02 |   7.98%|  69.72%
  813s|107600 | 45223 | 27832k| 258.7 |  1477M |  72 | 100 |  21 | 797 |  14M|  1 |   0 |   0 |-4.887494e+02 |-4.526345e+02 |   7.98%|  69.72%
  813s|107700 | 45261 | 27855k| 258.6 |  1481M |  72 | 100 |  21 | 606 |  14M|  0 |   0 |   0 |-4.887494e+02 |-4.526345e+02 |   7.98%|  69.75%
  814s|107800 | 45297 | 27879k| 258.6 |  1484M |  72 | 100 |  21 | 747 |  14M|  2 |   0 |   0 |-4.887494e+02 |-4.526345e+02 |   7.98%|  69.75%
  815s|107900 | 45327 | 27899k| 258.6 |  1486M |  72 | 100 |  21 | 584 |  14M|  2 |   0 |   0 |-4.887494e+02 |-4.526345e+02 |   7.98%|  69.76%
  816s|108000 | 45355 | 27921k| 258.5 |  1489M |  72 | 100 |  21 |1010 |  15M| 15 |   0 |   0 |-4.887494e+02 |-4.526345e+02 |   7.98%|  69.77%
  816s|108100 | 45399 | 27941k| 258.5 |  1492M |  72 | 100 |  21 | 730 |  15M| 18 |   0 |   0 |-4.887494e+02 |-4.526345e+02 |   7.98%|  69.78%
  817s|108200 | 45457 | 27965k| 258.5 |  1493M |  72 | 100 |  21 | 851 |  15M|  1 |   0 |   0 |-4.887494e+02 |-4.526345e+02 |   7.98%|  69.78%
  818s|108300 | 45481 | 27987k| 258.4 |  1496M |  72 | 100 |  21 | 849 |  15M| 13 |   0 |   0 |-4.886976e+02 |-4.526345e+02 |   7.97%|  69.81%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  819s|108400 | 45509 | 28010k| 258.4 |  1497M |  72 | 100 |  21 | 861 |  15M|  0 |   0 |   0 |-4.886812e+02 |-4.526345e+02 |   7.96%|  69.83%
  820s|108500 | 45547 | 28032k| 258.4 |  1498M |  72 | 100 |  21 | 493 |  15M|  0 |   0 |   0 |-4.886812e+02 |-4.526345e+02 |   7.96%|  69.84%
  820s|108600 | 45577 | 28054k| 258.3 |  1498M |  72 | 100 |  21 | 889 |  15M|  1 |   0 |   0 |-4.886812e+02 |-4.526345e+02 |   7.96%|  69.86%
  821s|108700 | 45601 | 28076k| 258.3 |  1499M |  72 | 100 |  21 | 920 |  15M| 15 |   0 |   0 |-4.886369e+02 |-4.526345e+02 |   7.95%|  69.89%
  822s|108800 | 45641 | 28098k| 258.3 |  1499M |  72 | 100 |  21 | 854 |  15M| 14 |   0 |   0 |-4.885505e+02 |-4.526345e+02 |   7.93%|  69.95%
  822s|108900 | 45673 | 28121k| 258.2 |  1501M |  72 | 100 |  21 | 879 |  15M| 15 |   0 |   0 |-4.884014e+02 |-4.526345e+02 |   7.90%|  70.00%
  823s|109000 | 45699 | 28141k| 258.2 |  1501M |  72 | 100 |  21 | 579 |  15M|  4 |   0 |   0 |-4.883981e+02 |-4.526345e+02 |   7.90%|  70.02%
  824s|109100 | 45751 | 28165k| 258.2 |  1503M |  72 | 100 |  21 | 907 |  15M| 10 |   0 |   0 |-4.883981e+02 |-4.526345e+02 |   7.90%|  70.03%
  825s|109200 | 45795 | 28189k| 258.1 |  1503M |  72 | 100 |  21 | 736 |  15M| 21 |   0 |   0 |-4.882280e+02 |-4.526345e+02 |   7.86%|  70.10%
  826s|109300 | 45845 | 28214k| 258.1 |  1505M |  72 | 100 |  21 | 743 |  15M|  2 |   0 |   0 |-4.882232e+02 |-4.526345e+02 |   7.86%|  70.10%
  826s|109400 | 45875 | 28236k| 258.1 |  1505M |  72 | 100 |  21 | 725 |  15M|  1 |   0 |   0 |-4.882139e+02 |-4.526345e+02 |   7.86%|  70.12%
  827s|109500 | 45921 | 28257k| 258.1 |  1505M |  72 | 100 |  21 | 957 |  15M| 14 |   0 |   0 |-4.881418e+02 |-4.526345e+02 |   7.84%|  70.15%
  828s|109600 | 45965 | 28281k| 258.0 |  1510M |  72 | 100 |  21 | 998 |  15M| 15 |   0 |   0 |-4.880906e+02 |-4.526345e+02 |   7.83%|  70.19%
  829s|109700 | 45999 | 28304k| 258.0 |  1510M |  72 | 100 |  21 | 936 |  15M| 14 |   0 |   0 |-4.879952e+02 |-4.526345e+02 |   7.81%|  70.23%
  829s|109800 | 46035 | 28327k| 258.0 |  1511M |  72 | 100 |  21 | 841 |  15M| 13 |   0 |   0 |-4.879669e+02 |-4.526345e+02 |   7.81%|  70.24%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  830s|109900 | 46063 | 28349k| 258.0 |  1514M |  72 | 100 |  21 | 626 |  15M| 18 |   0 |   0 |-4.879669e+02 |-4.526345e+02 |   7.81%|  70.25%
  831s|110000 | 46099 | 28372k| 257.9 |  1515M |  72 | 100 |  21 | 822 |  15M| 11 |   0 |   0 |-4.878854e+02 |-4.526345e+02 |   7.79%|  70.28%
  832s|110100 | 46141 | 28396k| 257.9 |  1516M |  72 | 100 |  21 | 951 |  15M| 12 |   0 |   0 |-4.878752e+02 |-4.526345e+02 |   7.79%|  70.29%
  832s|110200 | 46177 | 28421k| 257.9 |  1518M |  72 | 100 |  21 | 644 |  15M|  2 |   0 |   0 |-4.878741e+02 |-4.526345e+02 |   7.79%|  70.30%
  833s|110300 | 46209 | 28440k| 257.8 |  1518M |  72 | 100 |  21 | 785 |  15M| 16 |   0 |   0 |-4.878741e+02 |-4.526345e+02 |   7.79%|  70.30%
  834s|110400 | 46237 | 28462k| 257.8 |  1518M |  72 | 100 |  21 | 819 |  15M| 14 |   0 |   0 |-4.878741e+02 |-4.526345e+02 |   7.79%|  70.31%
  834s|110500 | 46245 | 28483k| 257.8 |  1519M |  72 | 100 |  21 | 792 |  15M| 11 |   0 |   0 |-4.878380e+02 |-4.526345e+02 |   7.78%|  70.34%
  835s|110600 | 46287 | 28507k| 257.7 |  1520M |  72 | 100 |  21 | 652 |  15M|  2 |   0 |   0 |-4.878374e+02 |-4.526345e+02 |   7.78%|  70.34%
  836s|110700 | 46317 | 28528k| 257.7 |  1521M |  72 | 100 |  21 | 546 |  15M|  0 |   0 |   0 |-4.878374e+02 |-4.526345e+02 |   7.78%|  70.35%
  837s|110800 | 46355 | 28549k| 257.7 |  1523M |  72 | 100 |  21 | 860 |  15M| 12 |   0 |   0 |-4.878374e+02 |-4.526345e+02 |   7.78%|  70.37%
  837s|110900 | 46391 | 28571k| 257.6 |  1523M |  72 | 100 |  21 | 829 |  15M| 13 |   0 |   0 |-4.878374e+02 |-4.526345e+02 |   7.78%|  70.40%
  838s|111000 | 46421 | 28592k| 257.6 |  1524M |  72 | 100 |  21 | 940 |  15M| 12 |   0 |   0 |-4.878374e+02 |-4.526345e+02 |   7.78%|  70.40%
  839s|111100 | 46447 | 28613k| 257.5 |  1524M |  72 | 100 |  21 | 914 |  15M|  8 |   0 |   0 |-4.878374e+02 |-4.526345e+02 |   7.78%|  70.40%
  839s|111200 | 46487 | 28636k| 257.5 |  1525M |  72 | 100 |  21 | 738 |  15M|  1 |   0 |   0 |-4.878187e+02 |-4.526345e+02 |   7.77%|  70.41%
  840s|111300 | 46503 | 28658k| 257.5 |  1526M |  72 | 100 |  21 | 818 |  15M| 16 |   0 |   0 |-4.877867e+02 |-4.526345e+02 |   7.77%|  70.43%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  841s|111400 | 46537 | 28679k| 257.4 |  1527M |  72 | 100 |  21 |1066 |  15M| 12 |   0 |   0 |-4.877758e+02 |-4.526345e+02 |   7.76%|  70.44%
  842s|111500 | 46581 | 28703k| 257.4 |  1528M |  72 | 100 |  21 | 712 |  15M| 14 |   0 |   0 |-4.877671e+02 |-4.526345e+02 |   7.76%|  70.45%
  842s|111600 | 46605 | 28726k| 257.4 |  1528M |  72 | 100 |  21 | 781 |  15M| 12 |   0 |   0 |-4.877628e+02 |-4.526345e+02 |   7.76%|  70.48%
  843s|111700 | 46611 | 28745k| 257.3 |  1528M |  72 | 100 |  21 | 674 |  15M|  0 |   0 |   0 |-4.877096e+02 |-4.526345e+02 |   7.75%|  70.50%
  844s|111800 | 46653 | 28767k| 257.3 |  1530M |  72 | 100 |  21 | 749 |  15M|  1 |   0 |   0 |-4.877096e+02 |-4.526345e+02 |   7.75%|  70.51%
  845s|111900 | 46685 | 28790k| 257.3 |  1530M |  72 | 100 |  21 | 905 |  15M| 12 |   0 |   0 |-4.876398e+02 |-4.526345e+02 |   7.73%|  70.58%
  845s|112000 | 46741 | 28813k| 257.3 |  1532M |  72 | 100 |  21 | 821 |  15M| 12 |   0 |   0 |-4.876398e+02 |-4.526345e+02 |   7.73%|  70.58%
  846s|112100 | 46767 | 28834k| 257.2 |  1532M |  72 | 100 |  21 | 655 |  15M| 18 |   0 |   0 |-4.876283e+02 |-4.526345e+02 |   7.73%|  70.59%
  847s|112200 | 46805 | 28857k| 257.2 |  1536M |  72 | 100 |  21 | 944 |  15M| 11 |   0 |   0 |-4.876012e+02 |-4.526345e+02 |   7.73%|  70.61%
  847s|112300 | 46827 | 28880k| 257.2 |  1536M |  72 | 100 |  21 | 801 |  15M| 15 |   0 |   0 |-4.876012e+02 |-4.526345e+02 |   7.73%|  70.62%
  848s|112400 | 46855 | 28902k| 257.1 |  1536M |  72 | 100 |  21 | 770 |  15M|  1 |   0 |   0 |-4.876012e+02 |-4.526345e+02 |   7.73%|  70.62%
  849s|112500 | 46885 | 28922k| 257.1 |  1537M |  72 | 100 |  21 | 907 |  15M| 18 |   0 |   0 |-4.876012e+02 |-4.526345e+02 |   7.73%|  70.63%
  850s|112600 | 46925 | 28943k| 257.0 |  1537M |  72 | 100 |  21 | 806 |  15M|  1 |   0 |   0 |-4.876012e+02 |-4.526345e+02 |   7.73%|  70.63%
  850s|112700 | 46949 | 28966k| 257.0 |  1538M |  72 | 100 |  21 | 945 |  15M| 14 |   0 |   0 |-4.876012e+02 |-4.526345e+02 |   7.73%|  70.64%
  851s|112800 | 46999 | 28987k| 257.0 |  1541M |  72 | 100 |  21 | 826 |  15M| 12 |   0 |   0 |-4.876012e+02 |-4.526345e+02 |   7.73%|  70.65%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  852s|112900 | 47023 | 29008k| 256.9 |  1541M |  72 | 100 |  21 | 765 |  15M|  0 |   0 |   0 |-4.876012e+02 |-4.526345e+02 |   7.73%|  70.65%
  852s|113000 | 47071 | 29031k| 256.9 |  1545M |  72 | 100 |  21 | 806 |  15M| 16 |   0 |   0 |-4.876012e+02 |-4.526345e+02 |   7.73%|  70.65%
  853s|113100 | 47125 | 29055k| 256.9 |  1545M |  72 | 100 |  21 | 665 |  15M| 13 |   0 |   0 |-4.876012e+02 |-4.526345e+02 |   7.73%|  70.66%
  854s|113200 | 47169 | 29078k| 256.9 |  1547M |  72 | 100 |  21 | 736 |  15M|  1 |   0 |   0 |-4.876012e+02 |-4.526345e+02 |   7.73%|  70.66%
  855s|113300 | 47183 | 29101k| 256.8 |  1547M |  72 | 100 |  21 | 907 |  15M| 13 |   0 |   0 |-4.876012e+02 |-4.526345e+02 |   7.73%|  70.67%
  855s|113400 | 47233 | 29124k| 256.8 |  1547M |  72 | 100 |  21 | 713 |  15M|  1 |   0 |   0 |-4.876012e+02 |-4.526345e+02 |   7.73%|  70.67%
  856s|113500 | 47273 | 29146k| 256.8 |  1549M |  72 | 100 |  21 | 829 |  15M|  2 |   0 |   0 |-4.876012e+02 |-4.526345e+02 |   7.73%|  70.68%
  857s|113600 | 47313 | 29169k| 256.8 |  1549M |  72 | 100 |  21 |1038 |  15M| 11 |   0 |   0 |-4.876012e+02 |-4.526345e+02 |   7.73%|  70.70%
  858s|113700 | 47335 | 29190k| 256.7 |  1550M |  72 | 100 |  21 | 780 |  15M| 14 |   0 |   0 |-4.875889e+02 |-4.526345e+02 |   7.72%|  70.72%
  858s|113800 | 47363 | 29211k| 256.7 |  1551M |  72 | 100 |  21 | 891 |  15M| 13 |   0 |   0 |-4.875749e+02 |-4.526345e+02 |   7.72%|  70.73%
  859s|113900 | 47397 | 29234k| 256.7 |  1552M |  72 | 100 |  21 | 938 |  15M| 12 |   0 |   0 |-4.875713e+02 |-4.526345e+02 |   7.72%|  70.74%
  860s|114000 | 47417 | 29253k| 256.6 |  1552M |  72 | 100 |  21 | 728 |  15M| 16 |   0 |   0 |-4.875713e+02 |-4.526345e+02 |   7.72%|  70.75%
  860s|114100 | 47469 | 29276k| 256.6 |  1553M |  72 | 100 |  21 | 735 |  15M|  2 |   0 |   0 |-4.875299e+02 |-4.526345e+02 |   7.71%|  70.78%
  861s|114200 | 47507 | 29300k| 256.6 |  1554M |  72 | 100 |  21 | 829 |  15M| 15 |   0 |   0 |-4.875081e+02 |-4.526345e+02 |   7.70%|  70.80%
  862s|114300 | 47537 | 29322k| 256.5 |  1554M |  72 | 100 |  21 | 697 |  15M|  2 |   0 |   0 |-4.874974e+02 |-4.526345e+02 |   7.70%|  70.82%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  863s|114400 | 47569 | 29344k| 256.5 |  1556M |  72 | 100 |  21 | 936 |  15M| 16 |   0 |   0 |-4.874458e+02 |-4.526345e+02 |   7.69%|  70.84%
  863s|114500 | 47611 | 29366k| 256.5 |  1556M |  72 | 100 |  21 | 849 |  15M| 14 |   0 |   0 |-4.874458e+02 |-4.526345e+02 |   7.69%|  70.85%
  864s|114600 | 47651 | 29390k| 256.5 |  1556M |  72 | 100 |  21 | 600 |  15M|  2 |   0 |   0 |-4.874458e+02 |-4.526345e+02 |   7.69%|  70.86%
  865s|114700 | 47683 | 29412k| 256.4 |  1558M |  72 | 100 |  21 |1036 |  15M| 11 |   0 |   0 |-4.874458e+02 |-4.526345e+02 |   7.69%|  70.86%
  866s|114800 | 47709 | 29434k| 256.4 |  1558M |  72 | 100 |  21 |1148 |  15M| 15 |   0 |   0 |-4.874458e+02 |-4.526345e+02 |   7.69%|  70.87%
  866s|114900 | 47739 | 29455k| 256.4 |  1559M |  72 | 100 |  21 | 863 |  15M|  2 |   0 |   0 |-4.874458e+02 |-4.526345e+02 |   7.69%|  70.88%
  867s|115000 | 47767 | 29476k| 256.3 |  1560M |  72 | 100 |  21 | 660 |  15M|  1 |   0 |   0 |-4.874327e+02 |-4.526345e+02 |   7.69%|  70.89%
  868s|115100 | 47807 | 29499k| 256.3 |  1560M |  72 | 100 |  21 | 896 |  15M| 15 |   0 |   0 |-4.873619e+02 |-4.526345e+02 |   7.67%|  70.95%
  868s|115200 | 47831 | 29520k| 256.3 |  1561M |  72 | 100 |  21 | 759 |  15M|  1 |   0 |   0 |-4.873619e+02 |-4.526345e+02 |   7.67%|  70.97%
  869s|115300 | 47851 | 29540k| 256.2 |  1561M |  72 | 100 |  21 |1021 |  15M| 14 |   0 |   0 |-4.873619e+02 |-4.526345e+02 |   7.67%|  70.98%
  870s|115400 | 47885 | 29562k| 256.2 |  1561M |  72 | 100 |  21 | 813 |  15M| 18 |   0 |   0 |-4.873619e+02 |-4.526345e+02 |   7.67%|  70.98%
  871s|115500 | 47941 | 29584k| 256.1 |  1563M |  72 | 100 |  21 | 648 |  15M|  0 |   0 |   0 |-4.873619e+02 |-4.526345e+02 |   7.67%|  70.98%
  871s|115600 | 47969 | 29607k| 256.1 |  1564M |  72 | 100 |  21 | 822 |  15M| 13 |   0 |   0 |-4.873580e+02 |-4.526345e+02 |   7.67%|  71.01%
  872s|115700 | 48009 | 29630k| 256.1 |  1565M |  72 | 100 |  21 | 746 |  15M| 16 |   0 |   0 |-4.873524e+02 |-4.526345e+02 |   7.67%|  71.02%
  873s|115800 | 48025 | 29651k| 256.1 |  1565M |  72 | 100 |  21 | 975 |  15M| 13 |   0 |   0 |-4.873401e+02 |-4.526345e+02 |   7.67%|  71.03%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  874s|115900 | 48091 | 29676k| 256.0 |  1569M |  72 | 100 |  21 |1025 |  15M| 11 |   0 |   0 |-4.872796e+02 |-4.526345e+02 |   7.65%|  71.04%
